Product Name,Part Number,Part Description,Part Type,Labor Tier,Part Currency,Pricing Option,Price,EEE Code,Substitute Part,Component Group,Serialized Module
iPhone 11,ZD661-13330,"256GB, Yellow, ROW, iPhone 11, CI/AR-ZDD",Module,CON7,GBP,Exchange Price,285.97,N73P,,B,Y
iPhone 11,ZD661-13330,"256GB, Yellow, ROW, iPhone 11, CI/AR-ZDD",Module,CON7,GBP,Stocking Price ,475.0,N73P,,B,Y
iPhone 11,ZD661-13330,"256GB, Yellow, ROW, iPhone 11, CI/AR-ZDD",Module,CON7,GBP,Battery Only Price,57.5,N73P,,B,Y
iPhone 11,ZD661-13330,"256GB, Yellow, ROW, iPhone 11, CI/AR-ZDD",Module,CON7,GBP,Display Only Price,122.85,N73P,,B,Y
iPhone 11,ZD661-13331,"256GB, Purple, ROW, iPhone 11, CI/AR-ZDD",Module,CON7,GBP,Exchange Price,285.97,N73Q,,B,Y
iPhone 11,ZD661-13331,"256GB, Purple, ROW, iPhone 11, CI/AR-ZDD",Module,CON7,GBP,Stocking Price ,475.0,N73Q,,B,Y
iPhone 11,ZD661-13331,"256GB, Purple, ROW, iPhone 11, CI/AR-ZDD",Module,CON7,GBP,Battery Only Price,57.5,N73Q,,B,Y
iPhone 11,ZD661-13331,"256GB, Purple, ROW, iPhone 11, CI/AR-ZDD",Module,CON7,GBP,Display Only Price,122.85,N73Q,,B,Y
iPhone 11,ZD661-13332,"256GB, Green, ROW, iPhone 11, CI/AR-ZDD",Module,CON7,GBP,Exchange Price,285.97,N73R,,B,Y
iPhone 11,ZD661-13332,"256GB, Green, ROW, iPhone 11, CI/AR-ZDD",Module,CON7,GBP,Stocking Price ,475.0,N73R,,B,Y
iPhone 11,ZD661-13332,"256GB, Green, ROW, iPhone 11, CI/AR-ZDD",Module,CON7,GBP,Battery Only Price,57.5,N73R,,B,Y
iPhone 11,ZD661-13332,"256GB, Green, ROW, iPhone 11, CI/AR-ZDD",Module,CON7,GBP,Display Only Price,122.85,N73R,,B,Y
iPhone 11,ZD661-23789,"Loaner, iPhone XR, 64GB, ROW, ZDD",Module,RMB4,GBP,Exchange Price,224.17,KXK1;KXK3;KXK9;KXK7;KXK8;KXK2;KXK4;KXKC;KXK5;KXK6;KXKF;KXKD,,B,Y
iPhone 11,ZD661-23789,"Loaner, iPhone XR, 64GB, ROW, ZDD",Module,RMB4,GBP,Stocking Price ,370.0,KXK1;KXK3;KXK9;KXK7;KXK8;KXK2;KXK4;KXKC;KXK5;KXK6;KXKF;KXKD,,B,Y
iPhone 11,ZM661-01064,"Apple Lightning Dock, ZML",Module,CON2,GBP,Exchange Price,24.2,G2QH,,B,N
iPhone 11,ZM661-01064,"Apple Lightning Dock, ZML",Module,CON2,GBP,Stocking Price ,28.6,G2QH,,B,N
iPhone 11,ZM661-03066,"Duckhead Adapter, -ZML",Module,CON2,GBP,Exchange Price,4.4,,,1,N
iPhone 11,ZM661-03066,"Duckhead Adapter, -ZML",Module,CON2,GBP,Stocking Price ,6.16,,,1,N
iPhone 11,ZM661-03565,"Silver, iPhone Lightning Dock, ZML",Module,CON2,GBP,Exchange Price,29.25,GTX4,,B,N
iPhone 11,ZM661-03565,"Silver, iPhone Lightning Dock, ZML",Module,CON2,GBP,Stocking Price ,36.75,GTX4,,B,N
iPhone 11,ZM661-03566,"Gold, iPhone Lightning Dock, ZML",Module,CON2,GBP,Exchange Price,28.6,GTX5,,B,N
iPhone 11,ZM661-03566,"Gold, iPhone Lightning Dock, ZML",Module,CON2,GBP,Stocking Price ,35.93,GTX5,,B,N
iPhone 11,ZM661-03567,"Rose Gold, iPhone Lightning Dock, ZML",Module,CON2,GBP,Exchange Price,28.6,GTX6,,B,N
iPhone 11,ZM661-03567,"Rose Gold, iPhone Lightning Dock, ZML",Module,CON2,GBP,Stocking Price ,35.93,GTX6,,B,N
iPhone 11,ZM661-03568,"Space Gray, iPhone Lightning Dock, ZML",Module,CON2,GBP,Exchange Price,28.6,GTX7,,B,N
iPhone 11,ZM661-03568,"Space Gray, iPhone Lightning Dock, ZML",Module,CON2,GBP,Stocking Price ,35.93,GTX7,,B,N
iPhone 11,ZM661-04537,REP Duckhead Adapter Euro,Module,,GBP,Exchange Price,0.0,,,F,N
iPhone 11,ZM661-04537,REP Duckhead Adapter Euro,Module,,GBP,Stocking Price ,6.16,,,F,N
iPhone 11,ZM661-06618,"Black, iPhone Lightning Dock, ZML",Module,CON2,GBP,Exchange Price,23.47,HFG1,,B,N
iPhone 11,ZM661-06618,"Black, iPhone Lightning Dock, ZML",Module,CON2,GBP,Stocking Price ,28.6,HFG1,,B,N
iPhone 11,ZM661-09056,"Gold, iPhone Lightning Dock, ZML",Module,CON2,GBP,Exchange Price,24.75,,,,N
iPhone 11,ZM661-09056,"Gold, iPhone Lightning Dock, ZML",Module,CON2,GBP,Stocking Price ,29.25,,,,N
iPhone 11 Pro,076-00451,(REPAIR) NON-PHYSICAL PART,Module,,GBP,Exchange Price,0.0,,,B,N
iPhone 11 Pro,076-00451,(REPAIR) NON-PHYSICAL PART,Module,,GBP,Stocking Price ,1.0,,,B,N
iPhone 11 Pro,661-01727,USB Serial Number Reader Cable,Module,,GBP,Exchange Price,59.4,G48K,,B,Y
iPhone 11 Pro,661-01727,USB Serial Number Reader Cable,Module,,GBP,Stocking Price ,72.6,G48K,,B,Y
iPhone 11 Pro,661-02310,10W Power Adapter,Module,CON2,GBP,Exchange Price,11.0,G9F3;G9F9,,F,Y
iPhone 11 Pro,661-02310,10W Power Adapter,Module,CON2,GBP,Stocking Price ,13.93,G9F3;G9F9,,F,Y
iPhone 11 Pro,661-02315,29W Adapter,Module,CON2,GBP,Exchange Price,30.8,FPWW,661-16295,6,Y
iPhone 11 Pro,661-02315,29W Adapter,Module,CON2,GBP,Stocking Price ,35.93,FPWW,661-16295,6,Y
iPhone 11 Pro,661-03066,"Duckhead Adapter, ",Module,CON2,GBP,Exchange Price,4.4,,,1,N
iPhone 11 Pro,661-03066,"Duckhead Adapter, ",Module,CON2,GBP,Stocking Price ,6.16,,,1,N
iPhone 11 Pro,661-03943,12W Power Adapter,Module,CON2,GBP,Exchange Price,11.0,FYT1;F4RF;NYGW,,F,Y
iPhone 11 Pro,661-03943,12W Power Adapter,Module,CON2,GBP,Stocking Price ,13.93,FYT1;F4RF;NYGW,,F,Y
iPhone 11 Pro,661-08916,PSA Press Fixture,Module,,GBP,Exchange Price,161.9,JDXT,,B,Y
iPhone 11 Pro,661-08916,PSA Press Fixture,Module,,GBP,Stocking Price ,161.9,JDXT,,B,Y
iPhone 11 Pro,661-09461,"Power Adapter, 30W, USB C",Module,CON2,GBP,Exchange Price,30.8,H80M;JV3F;PM88,661-16295,6,Y
iPhone 11 Pro,661-09461,"Power Adapter, 30W, USB C",Module,CON2,GBP,Stocking Price ,35.93,H80M;JV3F;PM88,661-16295,6,Y
iPhone 11 Pro,661-13413,"64GB, Space Gray, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Exchange Price,410.87,N6XM,,B,Y
iPhone 11 Pro,661-13413,"64GB, Space Gray, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Stocking Price ,685.0,N6XM,,B,Y
iPhone 11 Pro,661-13413,"64GB, Space Gray, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Battery Only Price,57.5,N6XM,,B,Y
iPhone 11 Pro,661-13413,"64GB, Space Gray, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Display Only Price,194.79,N6XM,,B,Y
iPhone 11 Pro,661-13414,"64GB, Silver, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Exchange Price,410.87,N6XN,,B,Y
iPhone 11 Pro,661-13414,"64GB, Silver, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Stocking Price ,685.0,N6XN,,B,Y
iPhone 11 Pro,661-13414,"64GB, Silver, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Battery Only Price,57.5,N6XN,,B,Y
iPhone 11 Pro,661-13414,"64GB, Silver, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Display Only Price,194.79,N6XN,,B,Y
iPhone 11 Pro,661-13415,"64GB, Gold, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Exchange Price,410.87,N6XP,,B,Y
iPhone 11 Pro,661-13415,"64GB, Gold, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Stocking Price ,685.0,N6XP,,B,Y
iPhone 11 Pro,661-13415,"64GB, Gold, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Battery Only Price,57.5,N6XP,,B,Y
iPhone 11 Pro,661-13415,"64GB, Gold, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Display Only Price,194.79,N6XP,,B,Y
iPhone 11 Pro,661-13416,"64GB, Midnight Green, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Exchange Price,410.87,N6XQ,,B,Y
iPhone 11 Pro,661-13416,"64GB, Midnight Green, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Stocking Price ,685.0,N6XQ,,B,Y
iPhone 11 Pro,661-13416,"64GB, Midnight Green, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Battery Only Price,57.5,N6XQ,,B,Y
iPhone 11 Pro,661-13416,"64GB, Midnight Green, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Display Only Price,194.79,N6XQ,,B,Y
iPhone 11 Pro,661-13417,"256GB, Space Gray, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Exchange Price,410.87,N6XR,,B,Y
iPhone 11 Pro,661-13417,"256GB, Space Gray, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Stocking Price ,800.0,N6XR,,B,Y
iPhone 11 Pro,661-13417,"256GB, Space Gray, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Battery Only Price,57.5,N6XR,,B,Y
iPhone 11 Pro,661-13417,"256GB, Space Gray, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Display Only Price,194.79,N6XR,,B,Y
iPhone 11 Pro,661-13418,"256GB, Silver, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Exchange Price,410.87,N6XT,,B,Y
iPhone 11 Pro,661-13418,"256GB, Silver, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Stocking Price ,800.0,N6XT,,B,Y
iPhone 11 Pro,661-13418,"256GB, Silver, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Battery Only Price,57.5,N6XT,,B,Y
iPhone 11 Pro,661-13418,"256GB, Silver, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Display Only Price,194.79,N6XT,,B,Y
iPhone 11 Pro,661-13419,"256GB, Gold, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Exchange Price,410.87,N6XV,,B,Y
iPhone 11 Pro,661-13419,"256GB, Gold, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Stocking Price ,800.0,N6XV,,B,Y
iPhone 11 Pro,661-13419,"256GB, Gold, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Battery Only Price,57.5,N6XV,,B,Y
iPhone 11 Pro,661-13419,"256GB, Gold, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Display Only Price,194.79,N6XV,,B,Y
iPhone 11 Pro,661-13420,"256GB, Midnight Green, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Exchange Price,410.87,N6XW,,B,Y
iPhone 11 Pro,661-13420,"256GB, Midnight Green, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Stocking Price ,800.0,N6XW,,B,Y
iPhone 11 Pro,661-13420,"256GB, Midnight Green, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Battery Only Price,57.5,N6XW,,B,Y
iPhone 11 Pro,661-13420,"256GB, Midnight Green, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Display Only Price,194.79,N6XW,,B,Y
iPhone 11 Pro,661-13421,"512GB, Space Gray, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Exchange Price,410.87,N6XX,,B,Y
iPhone 11 Pro,661-13421,"512GB, Space Gray, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Stocking Price ,945.0,N6XX,,B,Y
iPhone 11 Pro,661-13421,"512GB, Space Gray, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Battery Only Price,57.5,N6XX,,B,Y
iPhone 11 Pro,661-13421,"512GB, Space Gray, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Display Only Price,194.79,N6XX,,B,Y
iPhone 11 Pro,661-13422,"512GB, Silver, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Exchange Price,410.87,N6XY,,B,Y
iPhone 11 Pro,661-13422,"512GB, Silver, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Stocking Price ,945.0,N6XY,,B,Y
iPhone 11 Pro,661-13422,"512GB, Silver, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Battery Only Price,57.5,N6XY,,B,Y
iPhone 11 Pro,661-13422,"512GB, Silver, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Display Only Price,194.79,N6XY,,B,Y
iPhone 11 Pro,661-13423,"512GB, Gold, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Exchange Price,410.87,N6Y0,,B,Y
iPhone 11 Pro,661-13423,"512GB, Gold, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Stocking Price ,945.0,N6Y0,,B,Y
iPhone 11 Pro,661-13423,"512GB, Gold, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Battery Only Price,57.5,N6Y0,,B,Y
iPhone 11 Pro,661-13423,"512GB, Gold, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Display Only Price,194.79,N6Y0,,B,Y
iPhone 11 Pro,661-13424,"512GB, Midnight Green, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Exchange Price,410.87,N6Y1,,B,Y
iPhone 11 Pro,661-13424,"512GB, Midnight Green, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Stocking Price ,945.0,N6Y1,,B,Y
iPhone 11 Pro,661-13424,"512GB, Midnight Green, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Battery Only Price,57.5,N6Y1,,B,Y
iPhone 11 Pro,661-13424,"512GB, Midnight Green, NA, iPhone 11 Pro, CI/AR-XBS",Module,CON7,GBP,Display Only Price,194.79,N6Y1,,B,Y
iPhone 11 Pro,661-13569,"Battery, iPhone 11 Pro",Module,FR30,GBP,Exchange Price,37.37,LTDM;MHYH;MHYJ;LTDD,,B,Y
iPhone 11 Pro,661-13569,"Battery, iPhone 11 Pro",Module,FR30,GBP,Stocking Price ,57.5,LTDM;MHYH;MHYJ;LTDD,,B,Y
iPhone 11 Pro,661-13570,"Rear Camera, iPhone 11 Pro",Module,FR40,GBP,Exchange Price,61.87,K91K;K91Q,661-21722,B,Y
iPhone 11 Pro,661-13570,"Rear Camera, iPhone 11 Pro",Module,FR40,GBP,Stocking Price ,90.75,K91K;K91Q,661-21722,B,Y
iPhone 11 Pro,661-14096,"Display, iPhone 11 Pro",Module,FR50,GBP,Exchange Price,183.46,JMPM,,B,Y
iPhone 11 Pro,661-14096,"Display, iPhone 11 Pro",Module,FR50,GBP,Stocking Price ,228.79,JMPM,,B,Y
iPhone 11 Pro,661-16295,"USB-C Power Adapter, 30W",Module,CON2,GBP,Exchange Price,30.8,LV74;0R6Y,,6,N
iPhone 11 Pro,661-16295,"USB-C Power Adapter, 30W",Module,CON2,GBP,Stocking Price ,35.93,LV74;0R6Y,,6,N
iPhone 11 Pro,661-21722,"SVC,VN,REAR CAMERA,IPHONE 11 PRO",Module,FR40,GBP,Exchange Price,61.87,K91Q;K91K,,B,Y
iPhone 11 Pro,661-21722,"SVC,VN,REAR CAMERA,IPHONE 11 PRO",Module,FR40,GBP,Stocking Price ,90.75,K91Q;K91K,,B,Y
iPhone 11 Pro,661-23795,"TrueDepth Camera, iPhone 11 Pro",Module,FR50,GBP,Exchange Price,119.25,KVQC,,B,Y
iPhone 11 Pro,661-23795,"TrueDepth Camera, iPhone 11 Pro",Module,FR50,GBP,Stocking Price ,141.73,KVQC,,B,Y
iPhone 11 Pro,661-25073,"SVC,IPHONE 11 PRO,NA,64GB,GRY,XBS,AEX",Module,CON7,GBP,Exchange Price,432.5,N6XM,,B,Y
iPhone 11 Pro,661-25073,"SVC,IPHONE 11 PRO,NA,64GB,GRY,XBS,AEX",Module,CON7,GBP,Stocking Price ,768.33,N6XM,,B,Y
iPhone 11 Pro,661-25074,"SVC,IPHONE 11 PRO,NA,64GB,SLV,XBS,AEX",Module,CON7,GBP,Exchange Price,432.5,N6XN,,B,Y
iPhone 11 Pro,661-25074,"SVC,IPHONE 11 PRO,NA,64GB,SLV,XBS,AEX",Module,CON7,GBP,Stocking Price ,768.33,N6XN,,B,Y
iPhone 11 Pro,661-25075,"SVC,IPHONE 11 PRO,NA,64GB,GLD,XBS,AEX",Module,CON7,GBP,Exchange Price,432.5,N6XP,,B,Y
iPhone 11 Pro,661-25075,"SVC,IPHONE 11 PRO,NA,64GB,GLD,XBS,AEX",Module,CON7,GBP,Stocking Price ,768.33,N6XP,,B,Y
iPhone 11 Pro,661-25076,"SVC,IPHONE 11 PRO,NA,64GB,GRN,XBS,AEX",Module,CON7,GBP,Exchange Price,432.5,N6XQ,,B,Y
iPhone 11 Pro,661-25076,"SVC,IPHONE 11 PRO,NA,64GB,GRN,XBS,AEX",Module,CON7,GBP,Stocking Price ,768.33,N6XQ,,B,Y
iPhone 11 Pro,661-25077,"SVC,IPHONE 11 PRO,NA,256GB,GRY,XBS,AEX",Module,CON7,GBP,Exchange Price,432.5,N6XR,,B,Y
iPhone 11 Pro,661-25077,"SVC,IPHONE 11 PRO,NA,256GB,GRY,XBS,AEX",Module,CON7,GBP,Stocking Price ,893.33,N6XR,,B,Y
iPhone 11 Pro,661-25078,"SVC,IPHONE 11 PRO,NA,256GB,SLV,XBS,AEX",Module,CON7,GBP,Exchange Price,432.5,N6XT,,B,Y
iPhone 11 Pro,661-25078,"SVC,IPHONE 11 PRO,NA,256GB,SLV,XBS,AEX",Module,CON7,GBP,Stocking Price ,893.33,N6XT,,B,Y
iPhone 11 Pro,661-25079,"SVC,IPHONE 11 PRO,NA,256GB,GLD,XBS,AEX",Module,CON7,GBP,Exchange Price,432.5,N6XV,,B,Y
iPhone 11 Pro,661-25079,"SVC,IPHONE 11 PRO,NA,256GB,GLD,XBS,AEX",Module,CON7,GBP,Stocking Price ,893.33,N6XV,,B,Y
iPhone 11 Pro,661-25080,"SVC,IPHONE 11 PRO,NA,256GB,GRN,XBS,AEX",Module,CON7,GBP,Exchange Price,432.5,N6XW,,B,Y
iPhone 11 Pro,661-25080,"SVC,IPHONE 11 PRO,NA,256GB,GRN,XBS,AEX",Module,CON7,GBP,Stocking Price ,893.33,N6XW,,B,Y
iPhone 11 Pro,661-25081,"SVC,IPHONE 11 PRO,NA,512GB,GRY,XBS,AEX",Module,CON7,GBP,Exchange Price,432.5,N6XX,,B,Y
iPhone 11 Pro,661-25081,"SVC,IPHONE 11 PRO,NA,512GB,GRY,XBS,AEX",Module,CON7,GBP,Stocking Price ,1060.0,N6XX,,B,Y
iPhone 11 Pro,661-25082,"SVC,IPHONE 11 PRO,NA,512GB,SLV,XBS,AEX",Module,CON7,GBP,Exchange Price,432.5,N6XY,,B,Y
iPhone 11 Pro,661-25082,"SVC,IPHONE 11 PRO,NA,512GB,SLV,XBS,AEX",Module,CON7,GBP,Stocking Price ,1060.0,N6XY,,B,Y
iPhone 11 Pro,661-25083,"SVC,IPHONE 11 PRO,NA,512GB,GLD,XBS,AEX",Module,CON7,GBP,Exchange Price,432.5,N6Y0,,B,Y
iPhone 11 Pro,661-25083,"SVC,IPHONE 11 PRO,NA,512GB,GLD,XBS,AEX",Module,CON7,GBP,Stocking Price ,1060.0,N6Y0,,B,Y
iPhone 11 Pro,661-25084,"SVC,IPHONE 11 PRO,NA,512GB,GRN,XBS,AEX",Module,CON7,GBP,Exchange Price,432.5,N6Y1,,B,Y
iPhone 11 Pro,661-25084,"SVC,IPHONE 11 PRO,NA,512GB,GRN,XBS,AEX",Module,CON7,GBP,Stocking Price ,1060.0,N6Y1,,B,Y
iPhone 11 Pro,661-5272,"Power Adapter w/Plug, USB, Ultra-Compact, GBR/HKG/SGP",Module,CON2,GBP,Exchange Price,11.73,3DA;3DB;DKH7;F44L;FJ4K;FJ4L;HC0Q;H9TR;P03C;KNRJ,,B,Y
iPhone 11 Pro,661-5272,"Power Adapter w/Plug, USB, Ultra-Compact, GBR/HKG/SGP",Module,CON2,GBP,Stocking Price ,13.93,3DA;3DB;DKH7;F44L;FJ4K;FJ4L;HC0Q;H9TR;P03C;KNRJ,,B,Y
iPhone 11 Pro,661-5594,"10W Adapter, iPad, Worldwide",Module,CON2,GBP,Exchange Price,11.0,9PL;GSR;F323,661-02310,F,N
iPhone 11 Pro,661-5594,"10W Adapter, iPad, Worldwide",Module,CON2,GBP,Stocking Price ,13.93,9PL;GSR;F323,661-02310,F,N
iPhone 11 Pro,661-6365,"5W USB Power Adapter, Europe",Module,CON4,GBP,Exchange Price,11.73,G8NN;F42Y;G8NT;DKH8;G8P5;H9TN;H9V8;KD5M,,B,N
iPhone 11 Pro,661-6365,"5W USB Power Adapter, Europe",Module,CON4,GBP,Stocking Price ,13.93,G8NN;F42Y;G8NT;DKH8;G8P5;H9TN;H9V8;KD5M,,B,N
iPhone 11 Pro,661-7182,12W Adapter,Module,CON2,GBP,Exchange Price,11.73,F4RF,661-03943,F,N
iPhone 11 Pro,661-7182,12W Adapter,Module,CON2,GBP,Stocking Price ,13.93,F4RF,661-03943,F,N
iPhone 11 Pro,AR661-03066,"Duckhead Adapter, -ARG",Module,CON2,GBP,Exchange Price,4.4,,,1,N
iPhone 11 Pro,AR661-03066,"Duckhead Adapter, -ARG",Module,CON2,GBP,Stocking Price ,6.16,,,1,N
iPhone 11 Pro,AR661-04537,REP Duckhead Adapter Argentina,Module,,GBP,Exchange Price,0.0,,,F,N
iPhone 11 Pro,AR661-04537,REP Duckhead Adapter Argentina,Module,,GBP,Stocking Price ,6.16,,,F,N
iPhone 11 Pro,B661-03066,"Duckhead Adapter, -GBR",Module,CON4,GBP,Exchange Price,4.4,,,1,N
iPhone 11 Pro,B661-03066,"Duckhead Adapter, -GBR",Module,CON4,GBP,Stocking Price ,6.16,,,1,N
iPhone 11 Pro,B661-09645,"SVC,ADAPTER,18W,USB-C-BRITISH",Module,CON2,GBP,Exchange Price,18.33,J747;PPN9,,F,Y
iPhone 11 Pro,B661-09645,"SVC,ADAPTER,18W,USB-C-BRITISH",Module,CON2,GBP,Stocking Price ,21.27,J747;PPN9,,F,Y
iPhone 11 Pro,B661-17933,"Adapter, USB, 20W, GBR",Module,CON2,GBP,Exchange Price,13.93,PDYN;0462,,B,Y
iPhone 11 Pro,B661-17933,"Adapter, USB, 20W, GBR",Module,CON2,GBP,Stocking Price ,13.93,PDYN;0462,,B,Y
iPhone 11 Pro,BR661-03066,"Duckhead Adapter, -BRA",Module,CON2,GBP,Exchange Price,4.4,,,1,N
iPhone 11 Pro,BR661-03066,"Duckhead Adapter, -BRA",Module,CON2,GBP,Stocking Price ,6.16,,,1,N
iPhone 11 Pro,BR661-04537,REP Duckhead Adapter Brazil,Module,,GBP,Exchange Price,0.0,,,F,N
iPhone 11 Pro,BR661-04537,REP Duckhead Adapter Brazil,Module,,GBP,Stocking Price ,6.16,,,F,N
iPhone 11 Pro,KH661-03066,"Duckhead Adapter, -KOR",Module,CON2,GBP,Exchange Price,4.4,,,1,N
iPhone 11 Pro,KH661-03066,"Duckhead Adapter, -KOR",Module,CON2,GBP,Stocking Price ,6.16,,,1,N
iPhone 11 Pro,KH661-04537,REP Duckhead Adapter South Korea,Module,,GBP,Exchange Price,0.0,,,F,N
iPhone 11 Pro,KH661-04537,REP Duckhead Adapter South Korea,Module,,GBP,Stocking Price ,6.16,,,F,N
iPhone 11 Pro,X661-03066,"Duckhead Adapter, -AUS",Module,CON2,GBP,Exchange Price,4.4,,,1,N
iPhone 11 Pro,X661-03066,"Duckhead Adapter, -AUS",Module,CON2,GBP,Stocking Price ,6.16,,,1,N
iPhone 11 Pro,X661-04537,REP Duckhead Adapter Australia,Module,,GBP,Exchange Price,0.0,,,F,N
iPhone 11 Pro,X661-04537,REP Duckhead Adapter Australia,Module,,GBP,Stocking Price ,6.16,,,F,N
iPhone 11 Pro,ZD661-08255,"LOANER,IPHONE 7,GSM,32GB-ZDD",Module,RMB4,GBP,Exchange Price,183.33,HG7J;HG7G;HG7F;HG7H;J5KN,,B,Y
iPhone 11 Pro,ZD661-08255,"LOANER,IPHONE 7,GSM,32GB-ZDD",Module,RMB4,GBP,Stocking Price ,220.0,HG7J;HG7G;HG7F;HG7H;J5KN,,B,Y
iPhone 11 Pro,ZD661-10372,"LOANER,IPHONE 8,GSM,64GB-ZDD",Module,RMB4,GBP,Exchange Price,170.5,JC68;JC69;JC67;JWF7,,B,Y
iPhone 11 Pro,ZD661-10372,"LOANER,IPHONE 8,GSM,64GB-ZDD",Module,RMB4,GBP,Stocking Price ,220.0,JC68;JC69;JC67;JWF7,,B,Y
iPhone 11 Pro,ZD661-13213,"64GB, Space Gray, ROW, iPhone 11 Pro, CI/AR-ZDD",Module,CON7,GBP,Exchange Price,410.87,N6Y2,,B,Y
iPhone 11 Pro,ZD661-13213,"64GB, Space Gray, ROW, iPhone 11 Pro, CI/AR-ZDD",Module,CON7,GBP,Stocking Price ,685.0,N6Y2,,B,Y
iPhone 11 Pro,ZD661-13213,"64GB, Space Gray, ROW, iPhone 11 Pro, CI/AR-ZDD",Module,CON7,GBP,Battery Only Price,57.5,N6Y2,,B,Y
iPhone 11 Pro,ZD661-13213,"64GB, Space Gray, ROW, iPhone 11 Pro, CI/AR-ZDD",Module,CON7,GBP,Display Only Price,194.79,N6Y2,,B,Y
iPhone 11 Pro,ZD661-13214,"64GB, Silver, ROW, iPhone 11 Pro, CI/AR-ZDD",Module,CON7,GBP,Exchange Price,410.87,N6Y3,,B,Y
iPhone 11 Pro,ZD661-13214,"64GB, Silver, ROW, iPhone 11 Pro, CI/AR-ZDD",Module,CON7,GBP,Stocking Price ,685.0,N6Y3,,B,Y
iPhone 11 Pro,ZD661-13214,"64GB, Silver, ROW, iPhone 11 Pro, CI/AR-ZDD",Module,CON7,GBP,Battery Only Price,57.5,N6Y3,,B,Y
iPhone 11 Pro,ZD661-13214,"64GB, Silver, ROW, iPhone 11 Pro, CI/AR-ZDD",Module,CON7,GBP,Display Only Price,194.79,N6Y3,,B,Y
iPhone 11 Pro,ZD661-13215,"64GB, Gold, ROW, iPhone 11 Pro, CI/AR-ZDD",Module,CON7,GBP,Exchange Price,410.87,N6Y4,,B,Y
iPhone 11 Pro,ZD661-13215,"64GB, Gold, ROW, iPhone 11 Pro, CI/AR-ZDD",Module,CON7,GBP,Stocking Price ,685.0,N6Y4,,B,Y
iPhone 11 Pro,ZD661-13215,"64GB, Gold, ROW, iPhone 11 Pro, CI/AR-ZDD",Module,CON7,GBP,Battery Only Price,57.5,N6Y4,,B,Y
